stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz
-0.31797701120376587,-0.3762097656726837,0.02582431770861149,0.0014388628769665956,0.0009409854537807405,-0.0014156920369714499
-0.3179629147052765,-0.37619972229003906,0.02580973319709301,0.0013776542618870735,0.0010675439843907952,-0.0015008646296337247
-0.3179999887943268,-0.3761771023273468,0.02624858170747757,0.0010908176191151142,0.001341507420875132,0.0009843753650784492
-0.31798994541168213,-0.3761628568172455,0.026257362216711044,0.0009183435468003154,0.001509060151875019,0.0007721797446720302
-0.3179805278778076,-0.3761451840400696,0.02626585029065609,0.0007957833586260676,0.0017016025958582759,0.0007715981337241828
-0.31797274947166443,-0.37612780928611755,0.026273764669895172,0.0007596775540150702,0.0017738782335072756,0.0008118405239656568
-0.31787997484207153,-0.3760494887828827,0.026527436450123787,0.0010017341701313853,0.0019355795811861753,0.0022593801841139793
-0.31786981225013733,-0.376030296087265,0.026549551635980606,0.001032728934660554,0.0019049744587391615,0.0021640786435455084
-0.3178592920303345,-0.3760109841823578,0.026571370661258698,0.0010688462061807513,0.0019555401522666216,0.0022000784520059824
-0.31784895062446594,-0.3759917616844177,0.026593338698148727,0.0010014482541009784,0.0018906702753156424,0.0021940518636256456
-0.31806156039237976,-0.3761407434940338,0.025690071284770966,0.00018396235827822238,0.0013037488097324967,-0.003302637254819274
-0.31806015968322754,-0.37612879276275635,0.025656534358859062,9.843950829235837e-05,0.0010853600688278675,-0.0034043430350720882
-0.3182089626789093,-0.3763624131679535,0.02567916177213192,-4.456864917301573e-05,9.635413880459964e-05,-0.0030980613082647324
-0.3182087242603302,-0.3763618469238281,0.025647906586527824,8.983464067569003e-05,1.4045431271370035e-05,-0.003152664750814438
-0.3181314766407013,-0.37631383538246155,0.0257464200258255,0.00042870044126175344,7.183070556493476e-05,-0.002253595506772399
-0.31812718510627747,-0.3763130009174347,0.025724543258547783,0.00043059297604486346,9.307746950071305e-05,-0.0021213116124272346
-0.31827691197395325,-0.3763999044895172,0.025738868862390518,-8.693630661582574e-05,-0.0001466649555368349,-0.001895565539598465
-0.3182781934738159,-0.37640202045440674,0.025719983503222466,-0.00016863163909874856,-0.0002755160676315427,-0.0018811261979863048
-0.3178189992904663,-0.37625652551651,0.026430882513523102,0.0008363359957002103,-0.0009675610926933587,0.0024184072390198708
-0.3178098797798157,-0.3762672543525696,0.026455385610461235,0.0009868337074294686,-0.0011788880219683051,0.002482493408024311
-0.31761839985847473,-0.3761231303215027,0.026510223746299744,0.001800217549316585,-0.0001245564199052751,0.002684357576072216
-0.31760042905807495,-0.37612444162368774,0.02653714083135128,0.0017923956038430333,-0.00013508115080185235,0.0026994727086275816
-0.31772273778915405,-0.3761897385120392,0.026370819658041,0.001705164322629571,-0.00018148882372770458,0.0013989787548780441
-0.3178340494632721,-0.3763168156147003,0.026346171274781227,0.001281640725210309,-0.001151045667938888,0.001123156980611384
-0.31781983375549316,-0.3763274550437927,0.026358364149928093,0.0015588001115247607,-0.0009776056976988912,0.0013158352812752128
